,ID,NAZWASEKCJI,WARTOSC,DATA_WPLYWU,WI_KONKURS_ID,TYTUL,SLOWA_KLUCZE,WI_STATUSWNIOSKU_KOD
984,15705,opisProjektuEfekt,"<span style=""FONT-SIZE: 12pt; FONT-FAMILY: &quot;Times New Roman&quot;; mso-ansi-language: PL; mso-fareast-font-family: ’Times New Roman’; mso-fareast-language: PL; mso-bidi-language: AR-SA""><span style=""FONT-SIZE: 12pt; FONT-FAMILY: ’Times New Roman’; mso-ansi-language: PL; mso-fareast-font-family: ’Times New Roman’; mso-fareast-language: PL; mso-bidi-language: AR-SA""><span style=""mso-ansi-language: PL"">
<p class=""MsoNormal"" style=""MARGIN: 0cm 0cm 0pt; TEXT-ALIGN: justify""><span style=""mso-ansi-language: PL; mso-fareast-font-family: ’’Times New Roman’’""><span style=""mso-spacerun: yes"">&nbsp;&nbsp;&nbsp; </span>Wyniki badań przedstawione zostaną w postaci referat&oacute;w naukowych podczas konferencji krajowych i zagranicznych, część wynik&oacute;w badań zostanie wykorzystana do rozprawy habilitacyjnej i publikacji naukowych.</span></p>
<p class=""MsoNormal"" style=""MARGIN: 0cm 0cm 0pt; TEXT-ALIGN: justify""><span style=""mso-ansi-language: PL; mso-fareast-font-family: ’’Times New Roman’’"">&nbsp;&nbsp;&nbsp;</span><span style=""FONT-SIZE: 12pt; FONT-FAMILY: &quot;Times New Roman&quot;; mso-ansi-language: PL; mso-fareast-font-family: ’’Times New Roman’’; mso-fareast-language: PL; mso-bidi-language: AR-SA""><span style=""mso-spacerun: yes"">&nbsp;</span></span><span style=""FONT-SIZE: 12pt; FONT-FAMILY: &quot;Times New Roman&quot;; mso-ansi-language: PL; mso-fareast-font-family: ’’Times New Roman’’; mso-fareast-language: PL; mso-bidi-language: AR-SA"">Efektem podjętego problemu będzie opracowanie podstaw do procesu modelowanie zjawiska wietrzenia w znaleźności od rodzaju materiału, wilgotności, dorodności, temperatury oraz czasu przechowywania surowca w silosach. <br />&nbsp; Przejście ze zbioru danych doświadczalnych &ndash; modelu dyskretnego do zapisu funkcyjnego &ndash; modelu ciągłego umożliwi optymalizację przechowywania oraz doboru kryterium oceny jakościowej tego procesu. <br /></span></p>
<p class=""MsoNormal"" style=""MARGIN: 0cm 0cm 0pt; TEXT-ALIGN: justify""><span style=""FONT-SIZE: 12pt; FONT-FAMILY: &quot;Times New Roman&quot;; mso-ansi-language: PL; mso-fareast-font-family: ’’Times New Roman’’; mso-fareast-language: PL; mso-bidi-language: AR-SA""></span></p>
<p class=""MsoNormal"" style=""MARGIN: 0cm 0cm 0pt; TEXT-ALIGN: justify""><span style=""FONT-SIZE: 12pt; FONT-FAMILY: &quot;Times New Roman&quot;; mso-ansi-language: PL; mso-fareast-font-family: ’’Times New Roman’’; mso-fareast-language: PL; mso-bidi-language: AR-SA""><u1:p></u1:p></span></p>
</span></span></span>",07/07/30,27,Wpływ warunków przechowywania ziarna i śruty na zmiany właściwości fizycznych i wybranych cech aerodynamicznych,"ziarno zbóż, śruta,właściwości fizyczne, warunki przechowywania, opór przepływu",173
985,15707,opisProjektuEfekt,"<p align=""justify"">Wyniki badań wykorzystane zostaną w rozprawach doktorskich mgr inż. Barbary Wolanin (będą tu stanowiły większość materiału potrzebnego w przygotowaniu rozprawy) i mgr inż. Katarzyny Marzec &ndash; doktorantek KFR-WRE AR w Krakowie. Wyniki badań upowszechniane będą w formie publikacji w czasopismach o wysokim IF. Będzie to możliwe, ponieważ prace te dotyczyć będą bardzo aktualnego i słabo jeszcze poznanego zagadnienie jakim jest przewidywanie wpływu zmian klimatu na zimotrwałość roślin. Przyjęte układy doświadczalne pozwolą na opublikowanie 5-6 prac, przy czym część materiału publikowana będzie po ukończeniu rozpraw doktorskich. Przewiduje się także prezentacje wynik&oacute;w na kongresie PMAC 2008 (Plant and Microbe Adaptation to Cold).</p>",07/06/12,27,Kształtowanie zimotrwałości i ekspresja wybranych genów warunkujących ją u kostrzewy łąkowej pod wpływem przewidywanych zmian klimatycznych,"Festuca pratensis, hartowanie na mróz, mrozoodporność, pleśń śniegowa, rozhartowywanie, real-time PCR, skorupa lodowa, stan redoks PSII, stężenie CO2, zalewanie, zimotrwałość, zmiany klimatu",173
986,15711,opisProjektuEfekt,"Wyniki projektu zostaną upowszechnione w drodze rozprawy doktorskiej z planowaną obroną na Wydziale Kształtowania Środowiska i Rolnictwa Akademii Rolniczej w Szczecinie, a następnie wydanie w formie publikacji naukowych.",07/07/30,27,Analiza ekologicznych funkcji małych zbiorników wodnych Puszczy Goleniowskiej,"śródleśne oczka wodne, siedlisko, funkcje ekologiczne",183
987,15713,opisProjektuEfekt,"<p align=""left"">&nbsp;&nbsp; &nbsp;<font face=""Times New Roman"" size=""3"">Wyniki projektowanych prac i badań będą prezentowane na konferencjach naukowych w kraju i zagranicą oraz publikowane w recenzowanych, specjalistycznych czasopismach naukowych. W ramach prowadzonych badań przewidywana jest realizacja pracy doktorskiej, kt&oacute;rej tematem będzie geofizyczne rozpoznanie litosfery w rejonie strefy Krak&oacute;w &ndash; Lubliniec. <br /><br /></font></p>",07/07/25,27,"Kompleksowa interpretacja wyników badań geofizycznych w aspekcie rozpoznania struktury litosfery obszaru południowej Polski (blok małopolski i górnośląski, podłoże Karpat) ze szczególnym uwzględnieniem strefy tektonicznej Kraków-Lubliniec","Litosfera, grawimetria, magnetometria, blok górnośląski, blok małopolski, Karpaty Zachodnie",173
988,15714,opisProjektuEfekt,"<p align=""left"">Wyniki uzyskane podczas realizacji projektu zostaną rozpowszechnione przede wszystkim poprzez ich opublikowanie w czasopismach naukowych oraz prezentowanie na konferencjach w kraju i zagranicą. Planowana jest także realizacja prac magisterskich, kt&oacute;rych tematy będą mieścić się w zakresie problematyki projektu. <br /></p>",07/07/19,27,"Modulowanie efektywności naprawy DNA przez polimorfizm BLM, RAD51 i UBC9 a etiologia i progresja raka piersi","polimorfizm genetyczny, naprawa DNA, uszkodzenia DNA, modyfikacja SUMO, rak piersi, promieniowanie jonizujące",173
989,15717,opisProjektuEfekt,"<p class=""MsoListContinue"">Uzyskane wyniki zostaną opublikowane w czasopismach o zasięgu międzynarodowym, rozdziałach w opracowaniach monograficznych, sprawozdaniach z konferencji międzynarodowych. <br /></p>
<p class=""MsoListContinue"">Przewiduje się, ze w wyniku badań w projekcie zostanie przygotowanych kilka rozpraw doktorskich i habilitacyjnych.<span style=""font-size: 11pt;""> </span><br /></p>
<p class=""MsoListContinue"">Opracowany i zaimplementowany zostanie interakcyjny system oprogramowania wspomagający wykrywanie z danych modeli proces&oacute;w i ich własności. </p>",07/07/27,27,Interakcyjne wykrywanie modeli procesów i ich własności z danych,"wykrywanie procesów, inteligentna anliza danych, eksploracja danych, systemy uczące się, zbiory przybliżone, analiza strumieni danych, aproksymacja pojęć, pojęcia i zależności przybliżone.",183
990,15720,opisProjektuEfekt,Efektem pracy ma być monografia poświęcona genezie i okolicznościom odbudowy Czarnog&oacute;ry jako niepodległej republiki,07/07/03,27,Odbudowa państwowości Czarnogóry,"niepodległość, terytorium, stosunki narodowościowe, stosunki z Serbią",173
991,15728,opisProjektuEfekt,"<font face=""Times New Roman"" size=""3"">Wyniki przeprowadzonych badań będą publikowane w czasopismach naukowych. Planuje się r&oacute;wnież upowszechnianie wynik&oacute;w badań na konferencjach naukowych w formie poster&oacute;w lub wystąpnień ustnych. Istnieje r&oacute;wnież możliwość zainteresowania ze strony przemysłu wykorzystaniem kompleks&oacute;w molibdenu, jako katalizator&oacute;w w procesach technologicznych syntezy nowych związk&oacute;w krzemo-, germylo- i stannylorganicznych.</font>",07/07/17,27,"Aktywacja wiązań H-E i Cl-E (E= Si, Ge, Sn) w reakcjach karbonylowych kompleksów molibdenu(0)","kataliza homogeniczna, związki metaloorganiczne, hydrosililowanie, kompleksy molibdenu, hydrogermylowanie",183
992,15765,opisProjektuEfekt,"<p class=""BodyText2"" style=""MARGIN: 0cm 0cm 6pt; TEXT-ALIGN: justify""><span style=""FONT-SIZE: 12pt; LINE-HEIGHT: 200%; mso-bidi-font-size: 10.0pt""><font face=""Times New Roman"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Bezpośrednim efektem proponowanych w projekcie badań będzie:<o:p></o:p></font></span></p>
<p class=""BodyText2"" style=""MARGIN: 0cm 0cm 6pt 53.3pt; TEXT-INDENT: -17.85pt; LINE-HEIGHT: 150%; TEXT-ALIGN: justify; mso-list: l0 level1 lfo1""><font face=""Times New Roman""><span style=""FONT-SIZE: 12pt; LINE-HEIGHT: 150%; mso-bidi-font-size: 10.0pt""><span style=""mso-list: Ignore"">-<span style=""FONT: 7pt &quot;Times New Roman&quot;"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </span></span></span><span style=""FONT-SIZE: 12pt; LINE-HEIGHT: 150%; mso-bidi-font-size: 10.0pt"">określenie parametr&oacute;w relaksacyjnych (T1, T2) zęb&oacute;w pr&oacute;chnicowych w warunkach <em style=""mso-bidi-font-style: normal"">in vitro</em>, <o:p></o:p></span></font></p>
<p class=""BodyText2"" style=""MARGIN: 0cm 0cm 6pt 53.3pt; TEXT-INDENT: -17.85pt; LINE-HEIGHT: 150%; TEXT-ALIGN: justify; mso-list: l0 level1 lfo1""><font face=""Times New Roman""><span style=""FONT-SIZE: 12pt; LINE-HEIGHT: 150%; mso-bidi-font-size: 10.0pt""><span style=""mso-list: Ignore"">-<span style=""FONT: 7pt &quot;Times New Roman&quot;"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </span></span></span><span style=""FONT-SIZE: 12pt; LINE-HEIGHT: 150%; mso-bidi-font-size: 10.0pt"">opracowanie metodologii obrazowania przestrzennego zęb&oacute;w w warunkach <em style=""mso-bidi-font-style: normal"">in vivo</em> przy wykorzystaniu<span style=""mso-spacerun: yes"">&nbsp; </span>techniki echa spinowego i echa gradientowego jak r&oacute;wnież SPI/SPRITE,<span style=""mso-spacerun: yes"">&nbsp; </span></span></font></p>
<p class=""BodyText2"" style=""MARGIN: 0cm 0cm 6pt 53.3pt; TEXT-INDENT: -17.85pt; LINE-HEIGHT: 150%; TEXT-ALIGN: justify; mso-list: l0 level1 lfo1""><font face=""Times New Roman""><span style=""FONT-SIZE: 12pt; LINE-HEIGHT: 150%; mso-bidi-font-size: 10.0pt""><span style=""mso-spacerun: yes"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</span>w tym określenie optymalnych z punktu widzenia czasu pomiaru i jakości otrzymanych obraz&oacute;w warunk&oacute;w obrazowania, <o:p></o:p></span></font></p>
<p class=""BodyText2"" style=""MARGIN: 0cm 0cm 6pt 53.3pt; TEXT-INDENT: -17.85pt; LINE-HEIGHT: 150%; TEXT-ALIGN: justify; mso-list: l1 level1 lfo2""><font face=""Times New Roman""><span style=""FONT-SIZE: 12pt; LINE-HEIGHT: 150%; mso-bidi-font-size: 10.0pt""><span style=""mso-list: Ignore"">-<span style=""FONT: 7pt &quot;Times New Roman&quot;"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </span></span></span><span style=""FONT-SIZE: 12pt; LINE-HEIGHT: 150%; mso-bidi-font-size: 10.0pt"">określenie zakresu przydatności mikroskopii MR do detekcji i analizy zmian pr&oacute;chnicowych zęb&oacute;w w warunkach<em style=""mso-bidi-font-style: normal""> in vivo</em>.</span></font></p>
<p class=""BodyText2"" style=""MARGIN: 0cm 0cm 6pt 53.3pt; TEXT-INDENT: -17.85pt; LINE-HEIGHT: 150%; TEXT-ALIGN: justify; mso-list: l1 level1 lfo2""><font face=""Times New Roman""><span style=""FONT-SIZE: 12pt; LINE-HEIGHT: 150%; mso-bidi-font-size: 10.0pt""></span></font></p>
<p class=""BodyText2"" style=""MARGIN: 0cm 0cm 6pt 53.3pt; TEXT-INDENT: -17.85pt; LINE-HEIGHT: 150%; TEXT-ALIGN: justify; mso-list: l1 level1 lfo2""><font face=""Times New Roman""><span style=""FONT-SIZE: 12pt; LINE-HEIGHT: 150%; mso-bidi-font-size: 10.0pt""></span></font><span style=""FONT-SIZE: 12pt; LINE-HEIGHT: 150%; mso-bidi-font-size: 10.0pt""><font face=""Times New Roman"">Spodziewane jest, że perspektywicznie opracowanie oryginalnej metody diagnostycznej oraz systemu wielofunkcyjnego (wizualizacja/odwzorowanie/inwersja/transpozycja) z</font></span></p>
<p class=""BodyText2"" style=""MARGIN: 0cm 0cm 6pt 53.3pt; TEXT-INDENT: -17.85pt; LINE-HEIGHT: 150%; TEXT-ALIGN: justify; mso-list: l1 level1 lfo2""><span style=""FONT-SIZE: 12pt; LINE-HEIGHT: 150%; ms...",07/06/27,27,Obrazowanie metodą rezonansu magnetycznego zębów w warunkach in vivo,"mikroskopia magnetyczno-rezonansowa (MRM), obrazowanie przestrzenne, szkliwo, zębina, detekcja próchnicy, badania in vitro, badania in vivo",173
993,15767,opisProjektuEfekt,"<p class=""MsoNormal"" style=""MARGIN: 0cm 0cm 0pt; LINE-HEIGHT: 150%""><font face=""Times New Roman""><font size=""3"">&nbsp;&nbsp;&nbsp;&nbsp; Zasadniczym efektem podjętych badań będzie poszerzenie wiedzy psychologicznej na temat roli marzeń sennych w funkcjonowaniu psychologicznym człowieka w biegu życia dzięki zdefiniowaniu kategorii postawy wobec marzeń sennych, prześledzeniu związanych z wiekiem zmian w postawach wobec marzeń sennych&nbsp;oraz&nbsp;analizie wybranych&nbsp;korelat&oacute;w postawy wobec marzeń sennych. Wyniki badań przedstawione zostaną&nbsp;na konferencjach naukowych oraz&nbsp;opublikowane w czasopismach naukowych. </font></font></p>
<p class=""MsoNormal"" style=""MARGIN: 0cm 0cm 0pt; LINE-HEIGHT: 150%""><font size=""3""><font face=""Times New Roman"">&nbsp;&nbsp;&nbsp;&nbsp; </font><font face=""Times New Roman"">Ponadto w ramach projektu skonstruowane zostanie nowe, rzetelne i trafne narzędzie do pomiaru postaw wobec marzeń sennych (Skala Postaw wobec Marzeń Sennych), oparte na oryginalnej, autorskiej definicji postawy wobec marzeń sennych. Narzędzie to może być wykorzystywane zar&oacute;wno w praktyce psychologicznej, jak i w dalszych badaniach podstawowych dotyczących postaw wobec marzeń sennych, ich związk&oacute;w z innymi zmiennymi oraz zmian w biegu życia.</font></font></p>",08/01/16,29,Funkcjonalne aspekty marzeń sennych w biegu życia,"marzenia senne, funkcjonalne aspekty marzeń sennych, postawy wobec marzeń sennych",200
994,15768,opisProjektuEfekt,"<p class=""MsoNormal"" style=""margin-top: 6pt; text-align: justify; text-indent: 22.7pt; font-family: Times New Roman;""><span style=""font-size: 11pt;"">Celem przeprowadzonych badań jest przygotowanie rozprawy doktorskiej pod tytułem: ,,Wsp&oacute;łczesna rodzina wojskowa. Studium socjologiczne&rdquo;, podejmującej problem funkcjonowania rodziny wojskowej w aspekcie przemian systemu obronnego, w kontekście socjologii rodziny oraz socjologii zawodu.<o:p></o:p></span></p>
<p class=""MsoNormal"" style=""text-align: justify; text-indent: 22.7pt; font-family: Times New Roman;""><span style=""font-size: 11pt;"">Poza opracowaniem naukowym autorka niniejszego projektu planuje:<o:p></o:p></span></p>
<ul>
    <li style=""font-family: Times New Roman;""><span style=""font-size: 11pt;""><span style=""""><span style=""font-style: normal; font-variant: normal; font-weight: normal; font-size: 7pt; line-height: normal; font-size-adjust: none; font-stretch: normal;""></span></span></span><span style=""font-size: 11pt;"">publiczną prezentację wynik&oacute;w badań w ramach realizowanych konferencji naukowych: og&oacute;lnopolskich jak i międzynarodowych; <o:p></o:p></span></li>
    <li style=""font-family: Times New Roman;""><span style=""font-size: 11pt;""><span style=""""><span style=""font-style: normal; font-variant: normal; font-weight: normal; font-size: 7pt; line-height: normal; font-size-adjust: none; font-stretch: normal;""></span></span></span><span style=""font-size: 11pt;"">prezentację (na życzenie) wynik&oacute;w badań empirycznych zainteresowanym instytucjom zajmującym się kwestią rodziny wojskowej, w tym przede wszystkim kierownictwu Stowarzyszenia ,,Rodzina Wojskowa&quot;;<span style=""""></span><o:p></o:p></span></li>
    <li><span style=""font-size: 11pt; font-family: Times New Roman;""><span style=""""><span style=""font-style: normal; font-variant: normal; font-weight: normal; font-size: 7pt; line-height: normal; font-size-adjust: none; font-stretch: normal;""></span></span></span><span style=""font-size: 11pt;""><span style=""font-family: Times New Roman;"">publikację artykuł&oacute;w w periodykach naukowych (,,Zeszyty Naukowe Akademii Obrony Narodowej&rdquo;, ,,Wojsko i Wychowanie&rdquo;, &bdquo;Studia Socjologiczne&rdquo;, &bdquo;Polityka Społeczna&rdquo;) oraz w prasie branżowej (,,Polska Zbrojna&rdquo;, &bdquo;Wojsko Polskie&rdquo;, &bdquo;Armed Forces&amp;Society&rdquo;).</span> <o:p></o:p></span></li>
</ul>",07/07/13,27,Współczesna rodzina wojskowa. Dyspozycyjność wojska a życie rodzinne żołnierzy zawodowych,"rodzina, małżeństwo, zawód, grupy dyspozycyjne, dyspozycyjność, wojsko",173
995,15769,opisProjektuEfekt,"<p>&nbsp; </p>
<div>Wyniki prac naukowych wykonanych w ramach obecnego projektu będą przedmiotem publikacji naukowych w najlepszych czasopismach naukowych o międzynarodowym zasięgu. Nasz zesp&oacute;ł ma w tym zakresie udokumentowaną tradycję efektywnego działania w zakresie upowszechniania osiągniętych rezultat&oacute;w. Jak wykazano w Tabeli zamieszczonej w sekcji 2. obecnego wniosku, średnio w ciągu ostatnich 15 lat publikowaliśmy rocznie 26 prac naukowych w czasopismach naukowych oraz wygłaszaliśmy rocznie 15 wykład&oacute;w zaproszonych i 11 komunikat&oacute;w. Wynikiem pracy młodych ludzi są wykonywane przez nich prace magisterskie i doktorskie &ndash; w ramach poprzedniego grantu (lata 2004-2006) wykonane zostało 5 takich prac. Dotychczasowe osiągnięcia i sprawność naszego zespoły w tym zakresie są gwarantem osiągania w przyszłości podobnych wymiernych i udokumentowanych efekt&oacute;w naszej pracy naukowej.</div>
<div><strong>&nbsp;</strong></div>",07/07/27,27,Globalny opis własności stabilnych i egzotycznych jąder atomowych uzyskiwany metodami pola średniego z uwzględnieniem korelacji,"Jądra dalekie od stabilności, jądra superciężkie, funkcjonał gęstości energii, oddziaływania jądrowe, efektywne oddziaływania jądrowe, przybliżenie pola średniego, model powłokowy, deformacja jądrowa, stany rotacyjne i wibracyjne jąder atomowych, symetrie oddziaływań jądrowych, nadprzewodnictwo jądrowe, rozpady jądrowe, kontinuum cząstkowe.",183
